result_id,olympian_id,year,event_id,medal
87240,56457,1984,464,No medal
87241,56472,1984,464,No medal
87242,56473,1984,835,No medal
87243,56026,1984,644,No medal
87244,56026,1984,635,No medal
87245,56103,1984,99,No medal
87246,56905,1984,69,No medal
87247,56590,1984,890,No medal
87248,55934,1984,203,No medal
87249,56290,1984,464,No medal
87250,55988,1984,836,No medal
87251,55925,1984,639,No medal
87252,56850,1984,639,No medal
87253,56105,1984,464,No medal
87254,56875,1984,836,No medal
87255,56724,1984,464,No medal
87256,56593,1984,464,No medal
87257,56239,1984,834,No medal
87258,56240,1984,464,No medal
87259,56117,1984,464,No medal
87260,56714,1984,659,No medal
87261,56714,1984,656,No medal
87262,56467,1984,888,No medal
87263,56420,1984,886,No medal
87264,56310,1984,464,No medal
87265,56152,1984,78,No medal
87266,56385,1984,607,No medal
87267,56140,1984,99,No medal
87268,56140,1984,104,No medal
87269,52813,1984,8,No medal
87270,52751,1984,470,No medal
87271,52798,1984,369,No medal
87272,52876,1984,10,No medal
87273,52720,1984,732,No medal
87274,52720,1984,724,No medal
87275,52720,1984,722,No medal
87276,52720,1984,731,No medal
87277,52720,1984,725,No medal
87278,52790,1984,711,No medal
87279,52790,1984,707,No medal
87280,52770,1984,637,No medal
87281,52795,1984,281,No medal
87282,52795,1984,284,No medal
87283,52663,1984,714,No medal
87284,52663,1984,712,No medal
87285,52663,1984,708,No medal
87286,52663,1984,713,No medal
87287,52996,1984,289,No medal
87288,52989,1984,282,No medal
87289,52989,1984,281,No medal
87290,52947,1984,475,No medal
87291,52839,1984,644,No medal
87292,52951,1984,111,No medal
87293,52828,1984,10,No medal
87294,52967,1984,719,No medal
87295,52967,1984,714,No medal
87296,52967,1984,713,No medal
87297,52974,1984,282,No medal
87298,52772,1984,282,No medal
87299,52772,1984,287,No medal
87300,53003,1984,732,No medal
87301,53003,1984,731,No medal
87302,53003,1984,734,No medal
87303,53003,1984,729,No medal
87304,53003,1984,725,No medal
87305,52652,1984,8,No medal
87306,52725,1984,411,No medal
87307,52725,1984,410,No medal
87308,52725,1984,407,No medal
87309,52826,1984,707,No medal
87310,52826,1984,709,No medal
87311,52702,1984,473,No medal
87312,52895,1984,295,No medal
87313,52895,1984,304,No medal
87314,52846,1984,639,No medal
87315,52858,1984,295,No medal
87316,52858,1984,304,No medal
87317,52834,1984,10,No medal
87318,52971,1984,82,No medal
87319,52804,1984,411,No medal
87320,52804,1984,410,No medal
87321,52804,1984,407,No medal
87322,52804,1984,406,No medal
87323,52891,1984,411,No medal
87324,52891,1984,407,No medal
87325,52891,1984,406,No medal
87326,52902,1984,368,No medal
87327,52902,1984,369,No medal
87328,52832,1984,407,No medal
87329,52832,1984,406,No medal
87330,52698,1984,295,No medal
87331,52698,1984,304,No medal
87332,52737,1984,289,No medal
87333,52737,1984,292,No medal
87334,52728,1984,639,No medal
87335,52984,1984,111,No medal
87336,52856,1984,8,No medal
87337,53019,1984,732,No medal
87338,53019,1984,730,No medal
87339,53019,1984,726,No medal
87340,53019,1984,722,No medal
87341,53019,1984,731,No medal
87342,52888,1984,411,No medal
87343,52888,1984,410,No medal
87344,52759,1984,651,No medal
87345,52777,1984,295,No medal
87346,52777,1984,304,No medal
87347,52650,1984,651,No medal
87348,52921,1984,732,No medal
87349,52921,1984,727,No medal
87350,52921,1984,723,No medal
87351,52921,1984,731,No medal
87352,53000,1984,472,No medal
87353,52914,1984,599,No medal
87354,52676,1984,282,No medal
87355,52830,1984,654,No medal
87356,53053,1984,716,No medal
87357,53053,1984,715,No medal
87358,53053,1984,709,No medal
87359,53132,1984,472,No medal
87360,53170,1984,716,No medal
87361,53170,1984,719,No medal
87362,53170,1984,712,No medal
87363,53170,1984,710,No medal
87364,53170,1984,715,No medal
87365,53170,1984,713,No medal
87366,53171,1984,716,No medal
87367,53171,1984,711,No medal
87368,53171,1984,706,No medal
87369,53171,1984,715,No medal
87370,53088,1984,729,No medal
87371,53088,1984,725,No medal
87372,53082,1984,727,No medal
87373,53082,1984,723,No medal
87374,53104,1984,69,No medal
87375,53173,1984,111,No medal
87376,53135,1984,716,No medal
87377,53135,1984,714,No medal
87378,53135,1984,708,No medal
87379,53135,1984,707,No medal
87380,53135,1984,715,No medal
87381,53160,1984,85,No medal
87382,52048,1984,207,No medal
87383,52044,1984,78,No medal
87384,52034,1984,204,No medal
87385,52022,1984,201,No medal
87386,52038,1984,205,No medal
87387,52018,1984,110,No medal
87388,19514,1984,78,No medal
87389,19509,1984,74,No medal
87390,19487,1984,84,No medal
87391,9319,1984,75,No medal
87392,10455,1984,604,No medal
87393,9832,1984,654,No medal
87394,10405,1984,8,No medal
87395,9480,1984,403,No medal
87396,9480,1984,402,No medal
87397,9848,1984,10,No medal
87398,10510,1984,304,No medal
87399,10243,1984,76,No medal
